,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order,Unnamed: 0
3091,88025439,10,,11896055,185923.0,,3418023,13258,,64,1,3091
3140,85958846,10,,11895889,312733.0,,3417691,528,,86,1,3140
3151,85958789,10,,11895927,129660.0,,3417766,7980,,45,1,3151
3152,85958792,10,,11895927,160121.0,,3417767,7980,,50,1,3152
3228,88025653,10,,11896029,34700.0,,3417970,645,,13,1,3228
3238,88025529,10,,11896042,4700.0,,3417996,528,,32,1,3238
3247,88025473,10,,11896054,185573.0,,3418021,528,,90,1,3247
3399,88025887,10,,11896010,177188.0,,3417933,459,,79,1,3399
3407,88025765,10,,11896024,186095.0,,3417960,3477,,45,1,3407
3430,88025383,10,,11896063,189296.0,,3418039,459,,53,1,3430
3432,88025391,10,,11896063,186197.0,,3418039,459,,71,1,3432
139,88018297,10,,11937695,128853.0,,3482580,708,,89,1,139
233,88018949,10,,11937620,740.0,,3482430,346,Goal Disallowed,50,1,233
235,88015241,10,,11985552,129501.0,,3561968,625,Goal Disallowed,56,1,235
254,88018498,10,,11937674,191301.0,,3482537,346,,12,1,254
400,88018498,10,,11937674,191301.0,,3482537,346,,12,1,400
408,88018310,10,,11937690,128975.0,,3482570,597,,48,1,408
527,88015279,10,,11985551,129949.0,,3561966,394,,90,1,527
535,88018756,10,,11937646,129975.0,,3482481,394,,21,1,535
537,88018760,10,,11937646,84459.0,,3482481,8513,,28,1,537
560,88018402,10,,11937686,,,3482562,394,,67,1,560
568,88018222,10,,11937703,129010.0,,3482596,394,,61,1,568
570,88018225,10,,11937703,129010.0,,3482596,394,,70,1,570
696,88015279,10,,11985551,129949.0,,3561966,394,,90,1,696
718,88018664,10,,11937658,25489.0,,3482506,1123,,67,1,718
735,88007535,10,,12015651,580.0,,3594742,625,,89,1,735
744,88018365,10,,11937689,1830.0,,3482567,113,Goal Disallowed,35,1,744
748,88018369,10,,11937689,96781.0,,3482568,109,,62,1,748
750,88007490,10,,12015652,580.0,,3594743,625,,15,1,750
860,88019005,10,,11937618,4491.0,,3482426,2714,Goal Disallowed,76,1,860
914,88018458,10,,11937677,26786.0,,3482543,8513,,34,1,914
923,88018332,10,,11937687,,,3482564,102,,88,1,923
1038,88018815,10,,11937636,129694.0,,3482461,109,,19,1,1038
1055,88018687,10,,11937656,94511.0,,3482501,625,,38,1,1055
1058,88018694,10,,11937656,333797.0,,3482502,625,,78,1,1058
1066,88018474,10,,11937676,131943.0,,3482541,109,,17,1,1066
1069,88018480,10,,11937676,186733.0,,3482541,109,,38,1,1069
1072,88018485,10,,11937676,25120.0,,3482541,522,,45,1,1072
1077,88018365,10,,11937689,1830.0,,3482567,113,Goal Disallowed,35,1,1077
1081,88018369,10,,11937689,96781.0,,3482568,109,,62,1,1081
1195,88018800,10,,11937641,827.0,,3482472,43,,63,1,1195
1204,88018712,10,,11937650,26803.0,,3482490,37,,51,1,1204
1234,88018332,10,,11937687,,,3482564,102,,88,1,1234
1237,88018387,10,,11937696,24604.0,,3482582,8513,Goal Disallowed,53,1,1237
1240,88018393,10,,11937696,310288.0,,3482582,8513,Goal Disallowed,69,1,1240
1344,88018967,10,,11937623,129528.0,,3482436,613,,83,1,1344
1353,88018901,10,,11937631,202002.0,,3482452,37,,67,1,1353
1369,88018712,10,,11937650,26803.0,,3482490,37,,51,1,1369
1397,88018413,10,,11937688,1358.0,,3482566,37,,70,1,1397
1406,88018259,10,,11937702,133951.0,,3482594,585,,87,1,1406
1512,88018967,10,,11937623,129528.0,,3482436,613,,83,1,1512
1674,88018949,10,,11937620,740.0,,3482430,346,Goal Disallowed,50,1,1674
1682,88018846,10,,11937638,31714.0,,3482465,7790,,21,1,1682
1684,88018853,10,,11937638,128727.0,,3482465,7790,,45,1,1684
1716,88018413,10,,11937688,1358.0,,3482566,37,,70,1,1716
1721,88018297,10,,11937695,128853.0,,3482580,708,,89,1,1721
1858,88018845,10,,11937637,84459.0,,3482464,8513,,48,1,1858
1863,88018756,10,,11937646,129975.0,,3482481,394,,21,1,1863
1865,88018760,10,,11937646,84459.0,,3482481,8513,,28,1,1865
1886,88018458,10,,11937677,26786.0,,3482543,8513,,34,1,1886
1896,88018387,10,,11937696,24604.0,,3482582,8513,Goal Disallowed,53,1,1896
1899,88018393,10,,11937696,310288.0,,3482582,8513,Goal Disallowed,69,1,1899
2014,88019005,10,,11937618,4491.0,,3482426,2714,Goal Disallowed,76,1,2014
2160,88015228,10,,11985553,253463.0,,3561969,597,,35,1,2160
2161,88015231,10,,11985553,132239.0,,3561969,731,,45,1,2161
2163,88018815,10,,11937636,129694.0,,3482461,109,,19,1,2163
2183,88018647,10,,11937660,1150.0,,3482510,522,Goal Disallowed,57,1,2183
2184,88018651,10,,11937660,127715.0,,3482510,522,,70,1,2184
2205,88018310,10,,11937690,128975.0,,3482570,597,,48,1,2205
2324,88018632,10,,11937661,79268.0,,3482512,398,,60,1,2324
2344,88018222,10,,11937703,129010.0,,3482596,394,,61,1,2344
2346,88018225,10,,11937703,129010.0,,3482596,394,,70,1,2346
2451,88018846,10,,11937638,31714.0,,3482465,7790,,21,1,2451
2453,88018853,10,,11937638,128727.0,,3482465,7790,,45,1,2453
2603,88018800,10,,11937641,827.0,,3482472,43,,63,1,2603
2616,88018647,10,,11937660,1150.0,,3482510,522,Goal Disallowed,57,1,2616
2617,88018651,10,,11937660,127715.0,,3482510,522,,70,1,2617
2633,88018474,10,,11937676,131943.0,,3482541,109,,17,1,2633
2636,88018480,10,,11937676,186733.0,,3482541,109,,38,1,2636
2639,88018485,10,,11937676,25120.0,,3482541,522,,45,1,2639
2648,88018246,10,,11937700,32353.0,,3482590,522,,84,1,2648
2651,88018252,10,,11937700,130011.0,,3482590,522,,90,1,2651
2756,88018845,10,,11937637,84459.0,,3482464,8513,,48,1,2756
2766,88018664,10,,11937658,25489.0,,3482506,1123,,67,1,2766
2777,88018565,10,,11937668,3156875.0,,3482525,1123,Goal Disallowed,23,1,2777
2782,88018578,10,,11937668,3156875.0,,3482526,1123,,85,1,2782
2792,88018246,10,,11937700,32353.0,,3482590,522,,84,1,2792
2795,88018252,10,,11937700,130011.0,,3482590,522,,90,1,2795
2904,88018901,10,,11937631,202002.0,,3482452,37,,67,1,2904
2906,88015241,10,,11985552,129501.0,,3561968,625,Goal Disallowed,56,1,2906
2923,88018687,10,,11937656,94511.0,,3482501,625,,38,1,2923
2926,88018694,10,,11937656,333797.0,,3482502,625,,78,1,2926
2928,88018565,10,,11937668,3156875.0,,3482525,1123,Goal Disallowed,23,1,2928
2933,88018578,10,,11937668,3156875.0,,3482526,1123,,85,1,2933
2940,88007535,10,,12015651,580.0,,3594742,625,,89,1,2940
2949,88018402,10,,11937686,,,3482562,394,,67,1,2949
2959,88007490,10,,12015652,580.0,,3594743,625,,15,1,2959
3088,88018632,10,,11937661,79268.0,,3482512,398,,60,1,3088
3112,88018259,10,,11937702,133951.0,,3482594,585,,87,1,3112
2,66227697,10,,16840076,30844.0,,3721065.0,3317,Goal cancelled,45,1,2
16,34714934,10,,16840087,30286.0,,3721577.0,503,Goal Disallowed,36,1,16
22,87982208,10,,16840107,3861788.0,,518137.0,3317,,90,1,22
31,66227889,10,,16840118,258137.0,,3721639.0,3317,Goal cancelled,37,1,31
60,66229561,10,,16840203,34600.0,,3721809.0,2927,Goal cancelled,37,1,60
84,66230463,10,,16840257,74160.0,,3721917.0,3319,Penalty confirmed,45,1,84
94,66230716,10,,16840271,155470.0,,456395.0,3317,Goal cancelled,82,1,94
104,1927443,10,,16840298,62871.0,,3240.0,3317,Goal Disallowed,51,1,104
135,66227073,10,,16840127,310284.0,,3721657.0,1079,Penalty confirmed,4,1,135
161,66228473,10,,16840176,1548028.0,,518168.0,3319,Penalty confirmed,90,1,161
173,66228824,10,,16840199,26506.0,,456327.0,1079,Goal cancelled,51,1,173
174,66228832,10,,16840199,32535.0,,456327.0,510,Goal cancelled,64,1,174
185,66229727,10,,16840229,33784.0,,518177.0,1079,Goal cancelled,54,1,185
207,87981286,10,,16840260,31685.0,,456382.0,1079,,86,1,207
211,1647827,10,,16840272,32373.0,,456393.0,2726,Goal Disallowed,83,1,211
217,66231469,10,,16840289,3862352.0,,3721981.0,1079,Goal cancelled,27,1,217
236,34714659,10,,16840090,32535.0,,3721583.0,510,Goal Disallowed,26,1,236
248,66227889,10,,16840118,258137.0,,3721639.0,3317,Goal cancelled,37,1,248
252,66228175,10,,16840126,197807.0,,3721655.0,510,Penalty confirmed,7,1,252
270,66228718,10,,16840163,32647.0,,456305.0,366,Goal cancelled,61,1,270
287,66228824,10,,16840199,26506.0,,456327.0,1079,Goal cancelled,51,1,287
288,66228832,10,,16840199,32535.0,,456327.0,510,Goal cancelled,64,1,288
305,1410822,10,,16840247,2483333.0,,456369.0,510,Goal Disallowed,55,1,305
317,66230716,10,,16840271,155470.0,,456395.0,3317,Goal cancelled,82,1,317
348,87982194,10,,16840101,766659.0,,518127.0,3321,,79,1,348
355,87982098,10,,16840116,,,3721635.0,3321,,23,1,355
365,66227972,10,,16840125,30590.0,,3721653.0,683,Penalty confirmed,31,1,365
386,87981763,10,,16840173,32621.0,,3721749.0,3320,,35,1,386
393,66228851,10,,16840197,214996.0,,456330.0,3321,Penalty confirmed,72,1,393
417,87981239,10,,16840265,1478864.0,,456386.0,90,Goal cancelled,55,1,417
428,66230701,10,,16840277,99000.0,,456399.0,683,Goal cancelled,58,1,428
433,1927443,10,,16840298,62871.0,,3240.0,3317,Goal Disallowed,51,1,433
445,87982221,10,,16840098,31566.0,,3721599.0,3543,Goal Disallowed,20,1,445
457,87982098,10,,16840116,,,3721635.0,3321,,23,1,457
486,87981578,10,,16840204,31000.0,,3721811.0,503,Goal cancelled,5,1,486
497,66229590,10,,16840225,14350739.0,,3721853.0,3319,Penalty confirmed,8,1,497
507,87981286,10,,16840260,31685.0,,456382.0,1079,,86,1,507
527,66231113,10,,16840296,186848.0,,3619.0,3543,Penalty confirmed,81,1,527
534,87980970,10,,16840305,2178933.0,,9973.0,3543,Goal Disallowed,90,1,534
535,87980971,10,,16840305,2178933.0,,9973.0,683,Goal Disallowed,90,1,535
538,66227028,10,,16840070,34432365.0,,518097.0,68,Goal cancelled,52,1,538
555,34715361,10,,16840123,31000.0,,518160.0,503,Goal Disallowed,90,1,555
558,34715357,10,,16840123,31000.0,,3721649.0,503,Goal Disallowed,27,1,558
576,87981927,10,,16840159,34432365.0,,456291.0,68,Goal Disallowed,87,1,576
593,516814,10,,16840205,154421.0,,3721813.0,68,Goal Disallowed,2,1,593
599,1300205,10,,16840222,35815.0,,3721847.0,683,Goal Disallowed,2,1,599
601,66229605,10,,16840232,34432365.0,,3721867.0,68,Goal cancelled,19,1,601
608,1475183,10,,16840250,154421.0,,456372.0,68,Goal Disallowed,57,1,608
623,66230727,10,,16840276,32362.0,,3721955.0,503,Goal cancelled,43,1,623
631,66231172,10,,16840300,3861842.0,,1367.0,3320,Goal cancelled,33,1,631
632,2038434,10,,16840303,32584.0,,9542.0,366,Goal Disallowed,65,1,632
635,66231226,10,,16840303,32584.0,,9542.0,366,Goal Disallowed,67,1,635
639,66227697,10,,16840076,30844.0,,3721065.0,3317,Goal cancelled,45,1,639
653,87982221,10,,16840098,31566.0,,3721599.0,3543,Goal Disallowed,20,1,653
667,34715106,10,,16840117,310131.0,,3721637.0,366,Goal Disallowed,34,1,667
715,66228851,10,,16840197,214996.0,,456330.0,3321,Penalty confirmed,72,1,715
731,1361000,10,,16840238,32379.0,,456359.0,82,Goal Disallowed,90,1,731
739,66230797,10,,16840259,34831.0,,3721921.0,2726,Penalty confirmed,27,1,739
746,34715845,10,,16840274,459660.0,,456394.0,82,Goal Disallowed,70,1,746
752,87981316,10,,16840248,63032.0,,456368.0,2927,,70,1,752
786,66227073,10,,16840127,310284.0,,3721657.0,1079,Penalty confirmed,4,1,786
820,66229561,10,,16840203,34600.0,,3721809.0,2927,Goal cancelled,37,1,820
840,87981316,10,,16840248,63032.0,,456368.0,2927,,70,1,840
864,66226981,10,,16840075,3862700.0,,3721063.0,2726,Goal cancelled,45,1,864
881,66227391,10,,16840102,310131.0,,3721607.0,366,Goal cancelled,45,1,881
893,66227851,10,,16840120,34530.0,,518147.0,3320,Penalty confirmed,83,1,893
915,87981763,10,,16840173,32621.0,,3721749.0,3320,,35,1,915
963,66231469,10,,16840289,3862352.0,,3721981.0,1079,Goal cancelled,27,1,963
966,66231172,10,,16840300,3861842.0,,1367.0,3320,Goal cancelled,33,1,966
994,66227377,10,,16840119,215532.0,,518144.0,3319,Goal cancelled,55,1,994
999,66228000,10,,16840128,5640817.0,,518153.0,67,Goal Disallowed,51,1,999
1000,34715491,10,,16840128,5640817.0,,518153.0,794,Goal Disallowed,50,1,1000
1053,1361000,10,,16840238,32379.0,,456359.0,82,Goal Disallowed,90,1,1053
1095,87982208,10,,16840107,3861788.0,,518137.0,3317,,90,1,1095
1196,34714659,10,,16840090,32535.0,,3721583.0,510,Goal Disallowed,26,1,1196
1244,66228945,10,,16840202,29542.0,,456331.0,3319,Penalty confirmed,61,1,1244
1252,66229727,10,,16840229,33784.0,,518177.0,1079,Goal cancelled,54,1,1252
1255,66229605,10,,16840232,34432365.0,,3721867.0,68,Goal cancelled,19,1,1255
1258,1410822,10,,16840247,2483333.0,,456369.0,510,Goal Disallowed,55,1,1258
1270,87981239,10,,16840265,1478864.0,,456386.0,90,Goal cancelled,55,1,1270
1289,66231113,10,,16840296,186848.0,,3619.0,3543,Penalty confirmed,81,1,1289
1296,66227028,10,,16840070,34432365.0,,518097.0,68,Goal cancelled,52,1,1296
1329,66227972,10,,16840125,30590.0,,3721653.0,683,Penalty confirmed,31,1,1329
1360,66229043,10,,16840170,31982.0,,456304.0,366,Goal cancelled,77,1,1360
1363,87981718,10,,16840178,99000.0,,456309.0,683,,78,1,1363
1372,66228785,10,,16840196,31745.0,,3721795.0,683,Penalty confirmed,45,1,1372
1373,66228823,10,,16840196,262644.0,,3721795.0,503,Goal cancelled,19,1,1373
1378,66229247,10,,16840212,1548028.0,,456339.0,3319,Goal cancelled,90,1,1378
1385,1300205,10,,16840222,35815.0,,3721847.0,683,Goal Disallowed,2,1,1385
1403,66230321,10,,16840258,32525.0,,3721919.0,683,Goal cancelled,13,1,1403
1410,66230701,10,,16840277,99000.0,,456399.0,683,Goal cancelled,58,1,1410
1418,87980970,10,,16840305,2178933.0,,9973.0,3543,Goal Disallowed,90,1,1418
1419,87980971,10,,16840305,2178933.0,,9973.0,683,Goal Disallowed,90,1,1419
1448,66227377,10,,16840119,215532.0,,518144.0,3319,Goal cancelled,55,1,1448
1462,34715546,10,,16840149,36609.0,,3721701.0,3319,Goal Disallowed,39,1,1462
1476,87981927,10,,16840159,34432365.0,,456291.0,68,Goal Disallowed,87,1,1476
1483,66228473,10,,16840176,1548028.0,,518168.0,3319,Penalty confirmed,90,1,1483
1496,66228945,10,,16840202,29542.0,,456331.0,3319,Penalty confirmed,61,1,1496
1502,66229247,10,,16840212,1548028.0,,456339.0,3319,Goal cancelled,90,1,1502
1506,66229590,10,,16840225,14350739.0,,3721853.0,3319,Penalty confirmed,8,1,1506
1516,66230463,10,,16840257,74160.0,,3721917.0,3319,Penalty confirmed,45,1,1516
1528,1712401,10,,16840280,24235.0,,456402.0,366,Goal Disallowed,55,1,1528
1536,87981036,10,,16840294,262644.0,,1369.0,503,,11,1,1536
1550,66226981,10,,16840075,3862700.0,,3721063.0,2726,Goal cancelled,45,1,1550
1574,66228175,10,,16840126,197807.0,,3721655.0,510,Penalty confirmed,7,1,1574
1597,87981718,10,,16840178,99000.0,,456309.0,683,,78,1,1597
1621,1360464,10,,16840231,35574.0,,456353.0,503,Goal Disallowed,71,1,1621
1628,1475183,10,,16840250,154421.0,,456372.0,68,Goal Disallowed,57,1,1628
1640,66230797,10,,16840259,34831.0,,3721921.0,2726,Penalty confirmed,27,1,1640
1643,1647827,10,,16840272,32373.0,,456393.0,2726,Goal Disallowed,83,1,1643
1676,66227391,10,,16840102,310131.0,,3721607.0,366,Goal cancelled,45,1,1676
1680,66227240,10,,16840105,32352.0,,3721613.0,503,Goal cancelled,41,1,1680
1686,34715106,10,,16840117,310131.0,,3721637.0,366,Goal Disallowed,34,1,1686
1718,66228718,10,,16840163,32647.0,,456305.0,366,Goal cancelled,61,1,1718
1729,66229043,10,,16840170,31982.0,,456304.0,366,Goal cancelled,77,1,1729
1738,66228869,10,,16840201,3862667.0,,456329.0,794,Goal cancelled,61,1,1738
1771,34715845,10,,16840274,459660.0,,456394.0,82,Goal Disallowed,70,1,1771
1775,1712401,10,,16840280,24235.0,,456402.0,366,Goal Disallowed,55,1,1775
1791,2038434,10,,16840303,32584.0,,9542.0,366,Goal Disallowed,65,1,1791
1794,66231226,10,,16840303,32584.0,,9542.0,366,Goal Disallowed,67,1,1794
1811,87982194,10,,16840101,766659.0,,518127.0,3321,,79,1,1811
1831,66228000,10,,16840128,5640817.0,,518153.0,67,Goal Disallowed,51,1,1831
1832,34715491,10,,16840128,5640817.0,,518153.0,794,Goal Disallowed,50,1,1832
1856,193367,10,,16840186,3862667.0,,456316.0,794,Goal Disallowed,65,1,1856
1863,66228869,10,,16840201,3862667.0,,456329.0,794,Goal cancelled,61,1,1863
1867,516814,10,,16840205,154421.0,,3721813.0,68,Goal Disallowed,2,1,1867
1898,66230321,10,,16840258,32525.0,,3721919.0,683,Goal cancelled,13,1,1898
1931,34714934,10,,16840087,30286.0,,3721577.0,503,Goal Disallowed,36,1,1931
1935,66227240,10,,16840105,32352.0,,3721613.0,503,Goal cancelled,41,1,1935
1940,66227851,10,,16840120,34530.0,,518147.0,3320,Penalty confirmed,83,1,1940
1944,34715361,10,,16840123,31000.0,,518160.0,503,Goal Disallowed,90,1,1944
1947,34715357,10,,16840123,31000.0,,3721649.0,503,Goal Disallowed,27,1,1947
1953,34715546,10,,16840149,36609.0,,3721701.0,3319,Goal Disallowed,39,1,1953
1966,193367,10,,16840186,3862667.0,,456316.0,794,Goal Disallowed,65,1,1966
1972,66228785,10,,16840196,31745.0,,3721795.0,683,Penalty confirmed,45,1,1972
1973,66228823,10,,16840196,262644.0,,3721795.0,503,Goal cancelled,19,1,1973
1974,87981578,10,,16840204,31000.0,,3721811.0,503,Goal cancelled,5,1,1974
1983,1360464,10,,16840231,35574.0,,456353.0,503,Goal Disallowed,71,1,1983
1996,66230727,10,,16840276,32362.0,,3721955.0,503,Goal cancelled,43,1,1996
2001,87981036,10,,16840294,262644.0,,1369.0,503,,11,1,2001
5,87975811,10,,16924612,96870.0,,524566.0,78,,87,1,5
7,66310438,10,,16924612,61780.0,,3739262.0,78,Penalty confirmed,7,1,7
10,66310654,10,,16924615,1878.0,,524577.0,14,Goal Disallowed,53,1,10
17,34767776,10,,16924615,1494381.0,,524577.0,78,Goal Disallowed,52,1,17
18,66310666,10,,16924615,2884.0,,524577.0,14,Goal cancelled,90,1,18
28,66310775,10,,16924636,1921.0,,458672.0,51,Penalty confirmed,53,1,28
34,66310331,10,,16924663,9308200.0,,524593.0,78,Goal Confirmed,57,1,34
35,66310325,10,,16924663,61780.0,,3739364.0,78,Goal cancelled,23,1,35
36,66310328,10,,16924663,997.0,,3739364.0,6,Goal cancelled,12,1,36
43,66311379,10,,16924675,62879.0,,458698.0,15,Goal cancelled,90,1,43
48,34768517,10,,16924686,4125.0,,3739410.0,8,Goal Disallowed,34,1,48
49,34768520,10,,16924686,1389.0,,458708.0,8,Goal Disallowed,84,1,49
50,66311682,10,,16924686,627.0,,458708.0,78,Goal cancelled,90,1,50
56,66311566,10,,16924696,4659.0,,458716.0,65,Goal cancelled,78,1,56
59,66311943,10,,16924710,6838.0,,3739458.0,42,Goal Confirmed,42,1,59
62,155218,10,,16924717,1149.0,,458738.0,78,Goal Disallowed,49,1,62
66,87975289,10,,16924725,3262.0,,3739488.0,21,,39,1,66
72,66311872,10,,16924743,2461.0,,458757.0,78,Goal Confirmed,70,1,72
75,66312416,10,,16924745,2461.0,,458760.0,78,Goal cancelled,47,1,75
102,34770994,10,,16943066,2461.0,,3740480.0,78,Goal Disallowed,30,1,102
103,66321855,10,,16943066,2461.0,,3740480.0,78,Goal cancelled,30,1,103
105,66321892,10,,16943068,1182.0,,459146.0,42,Goal cancelled,87,1,105
120,34767839,10,,16924618,1366.0,,458665.0,11,Goal Disallowed,56,1,120
133,66310823,10,,16924642,64193.0,,3739322.0,21,Penalty confirmed,38,1,133
134,66310827,10,,16924642,1022.0,,458673.0,21,Goal cancelled,84,1,134
135,87975657,10,,16924649,63093.0,,458679.0,11,,87,1,135
141,66311182,10,,16924657,3140.0,,458688.0,11,Goal cancelled,81,1,141
147,66311478,10,,16924674,2285.0,,458694.0,11,Goal cancelled,90,1,147
152,66311816,10,,16924690,3140.0,,3739418.0,11,Goal cancelled,36,1,152
158,66311751,10,,16924708,7055.0,,3739454.0,11,Goal cancelled,18,1,158
159,155218,10,,16924717,1149.0,,458738.0,78,Goal Disallowed,49,1,159
162,87975330,10,,16924731,25284.0,,458746.0,11,,62,1,162
165,66312084,10,,16924731,1065.0,,458746.0,20,Goal cancelled,61,1,165
169,87975232,10,,16924737,722.0,,458751.0,65,Goal Disallowed,75,1,169
170,87975234,10,,16924737,53.0,,458751.0,65,Goal Disallowed,85,1,170
171,87975235,10,,16924737,53.0,,458751.0,65,Goal Disallowed,86,1,171
205,87974817,10,,16924817,80655.0,,458825.0,1,,90,1,205
211,66312467,10,,16924756,1956.0,,458768.0,11,Goal Confirmed,49,1,211
219,34771049,10,,16943129,5249.0,,459174.0,6,Goal Disallowed,63,1,219
221,66323178,10,,16943129,5249.0,,459174.0,11,Goal cancelled,63,1,221
231,1887446,10,,16943090,3158.0,,366.0,71,Goal Disallowed,8,1,231
233,66310496,10,,16924607,31823.0,,524558.0,18,Goal cancelled,74,1,233
245,66310616,10,,16924626,12145.0,,3739290.0,15,Goal Confirmed,40,1,245
252,34767983,10,,16924637,323.0,,524584.0,8,Goal Disallowed,90,1,252
255,66310870,10,,16924637,323.0,,524584.0,8,Goal Disallowed,90,1,255
257,66311029,10,,16924650,4125.0,,458678.0,8,Goal Disallowed,63,1,257
259,34768093,10,,16924650,4125.0,,458678.0,8,Goal Disallowed,63,1,259
262,34768173,10,,16924659,159917.0,,524589.0,8,Goal Disallowed,77,1,262
265,66311141,10,,16924671,1371.0,,3739380.0,9,Goal cancelled,40,1,265
273,34768517,10,,16924686,4125.0,,3739410.0,8,Goal Disallowed,34,1,273
274,34768520,10,,16924686,1389.0,,458708.0,8,Goal Disallowed,84,1,274
275,66311682,10,,16924686,627.0,,458708.0,78,Goal cancelled,90,1,275
278,66311648,10,,16924699,3043.0,,3739436.0,29,Goal cancelled,44,1,278
283,66311751,10,,16924708,7055.0,,3739454.0,11,Goal cancelled,18,1,283
286,66311444,10,,16924723,4313.0,,3739484.0,6,Goal Confirmed,34,1,286
306,87975081,10,,16924773,96099.0,,3739582.0,8,,45,1,306
311,1353980,10,,16924793,4313.0,,3739622.0,6,Goal Disallowed,3,1,311
315,34768996,10,,16924793,4125.0,,458803.0,8,Goal Disallowed,56,1,315
319,1428282,10,,16924819,982.0,,458828.0,8,Goal Disallowed,71,1,319
323,66313345,10,,16924819,982.0,,458828.0,9,Penalty confirmed,71,1,323
327,66321282,10,,16943042,10601.0,,459122.0,42,Goal cancelled,77,1,327
328,66321284,10,,16943042,6838.0,,459122.0,42,Penalty confirmed,79,1,328
332,66322062,10,,16943052,5141.0,,459131.0,13,Goal cancelled,82,1,332
333,66322090,10,,16943064,4545513.0,,459145.0,8,Goal Confirmed,49,1,333
334,34770999,10,,16943091,31823.0,,3740526.0,18,Goal Disallowed,24,1,334
348,66310740,10,,16924605,95334.0,,3739248.0,19,Goal Confirmed,26,1,348
378,34768245,10,,16924665,172611.0,,3739368.0,15,Goal Disallowed,1,1,378
381,87975562,10,,16924678,96656.0,,458702.0,19,,51,1,381
397,87975423,10,,16924705,1887.0,,524600.0,19,,58,1,397
398,87975428,10,,16924705,1891.0,,524600.0,19,,72,1,398
416,66312143,10,,16924735,3139.0,,458750.0,18,Penalty confirmed,85,1,416
417,66312146,10,,16924735,172960.0,,3739508.0,19,Goal cancelled,34,1,417
420,66312416,10,,16924745,2461.0,,458760.0,78,Goal cancelled,47,1,420
430,87937615,10,,17673390,1494446.0,,3844657.0,19,,90,1,430
